filename,species,source,rotation_deg,flipped_horizontal,method,confidence,reference_image,needs_review
Amphichaetodon_howensis_iNaturalist_33719403.jpg,Amphichaetodon howensis,inaturalist,0.0,no,template_ok,0.0131,Amphichaetodon_howensis_Bishop_-369771762.jpg,no
Amphichaetodon_howensis_iNaturalist_384666682.jpg,Amphichaetodon howensis,inaturalist,0.0,no,template_ok,0.1043,Amphichaetodon_howensis_Bishop_-369771762.jpg,no
Amphichaetodon_howensis_iNaturalist_392179799.jpg,Amphichaetodon howensis,inaturalist,-2.9,yes,template_flip,0.1515,Amphichaetodon_howensis_Bishop_-369771762.jpg,no
Amphichaetodon_howensis_iNaturalist_405964908.jpg,Amphichaetodon howensis,inaturalist,-17.6,no,template_ok,0.0211,Amphichaetodon_howensis_Bishop_-369771762.jpg,no
Amphichaetodon_howensis_iNaturalist_593017609.jpg,Amphichaetodon howensis,inaturalist,5.7,no,template_ok,0.0079,Amphichaetodon_howensis_Bishop_-369771762.jpg,no
Amphichaetodon_howensis_FishWise_030360F000024W000002.jpg,Amphichaetodon howensis,other,-7.2,no,template_ok,0.0067,Amphichaetodon_howensis_Bishop_-369771762.jpg,no
Amphichaetodon_howensis_FishWise_030360F000024W000003.jpg,Amphichaetodon howensis,other,2.9,no,template_ok,0.0989,Amphichaetodon_howensis_Bishop_-369771762.jpg,no
Amphichaetodon_howensis_FishWise_030360F000048W000001.gif,Amphichaetodon howensis,other,0.0,no,template_ok,0.0663,Amphichaetodon_howensis_Bishop_-369771762.jpg,no
Amphichaetodon_howensis_FishWise_030360F007696W000006.jpg,Amphichaetodon howensis,other,0.0,no,template_ok,0.0376,Amphichaetodon_howensis_Bishop_-369771762.jpg,no
Amphichaetodon_howensis_FishWise_030360F007696W000007.jpg,Amphichaetodon howensis,other,2.5,no,template_ok,0.1139,Amphichaetodon_howensis_Bishop_-369771762.jpg,no
Amphichaetodon_howensis_FishWise_030360F008947W000008.JPG,Amphichaetodon howensis,other,4.9,no,template_ok,0.1028,Amphichaetodon_howensis_Bishop_-369771762.jpg,no
Amphichaetodon_melbae_FishBase_Ammel_u0.jpg,Amphichaetodon melbae,fishbase,3.1,no,trusted_source,0.1628,Amphichaetodon_melbae_Bishop_-1115161976.jpg,no
Amphichaetodon_melbae_Bishop_-1115161976.jpg,Amphichaetodon melbae,bishop,3.1,no,trusted_source,1.0,Amphichaetodon_melbae_Bishop_-1115161976.jpg,no
Amphichaetodon_melbae_iNaturalist_462963831.jpg,Amphichaetodon melbae,inaturalist,2.9,no,template_ok,0.0002,Amphichaetodon_melbae_Bishop_-1115161976.jpg,no
Amphichaetodon_melbae_iNaturalist_510100646.jpg,Amphichaetodon melbae,inaturalist,10.5,no,template_ok,0.0737,Amphichaetodon_melbae_Bishop_-1115161976.jpg,no
Amphichaetodon_melbae_iNaturalist_510100653.jpg,Amphichaetodon melbae,inaturalist,3.5,no,template_uncertain,0.1146,Amphichaetodon_melbae_Bishop_-1115161976.jpg,yes
Amphichaetodon_melbae_iNaturalist_577502906.jpg,Amphichaetodon melbae,inaturalist,0.0,yes,template_flip,0.2041,Amphichaetodon_melbae_Bishop_-1115161976.jpg,no
Amphichaetodon_melbae_FishWise_043655F000024W000001.jpg,Amphichaetodon melbae,other,2.3,no,template_ok,0.1522,Amphichaetodon_melbae_Bishop_-1115161976.jpg,no
Chaetodon_adiergastos_FishPix_28455AF.jpg,Chaetodon adiergastos,fishpix,14.2,no,trusted_flagged,0.2139,Chaetodon_adiergastos_Bishop_1979529705.jpg,yes
Chaetodon_adiergastos_Bishop_1979529705.jpg,Chaetodon adiergastos,bishop,0.0,no,trusted_source,1.0,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishBase_Chadi_u0.jpg,Chaetodon adiergastos,fishbase,0.0,no,trusted_source,0.0979,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishBase_Chadi_u1.jpg,Chaetodon adiergastos,fishbase,0.0,no,trusted_source,0.2171,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishBase_Chadi_u2.jpg,Chaetodon adiergastos,fishbase,0.0,no,trusted_source,0.1894,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishBase_Chadi_u3.jpg,Chaetodon adiergastos,fishbase,3.4,no,trusted_source,0.1384,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishBase_Chadi_u4.jpg,Chaetodon adiergastos,fishbase,-9.2,no,trusted_source,0.1759,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishBaseUser_1354818522_86.28.236.182.jpg,Chaetodon adiergastos,fishbase,0.0,no,trusted_flagged,0.2173,Chaetodon_adiergastos_Bishop_1979529705.jpg,yes
Chaetodon_adiergastos_FishBaseUser_1508793657_172.68.102.54.jpg,Chaetodon adiergastos,fishbase,0.0,no,trusted_source,0.2201,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishBaseUser_1577140639_172.68.102.128.jpg,Chaetodon adiergastos,fishbase,-12.9,no,trusted_source,0.0197,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishBaseUser_1577140803_172.68.102.30.jpg,Chaetodon adiergastos,fishbase,19.3,no,trusted_source,0.0301,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishBaseUser_1610273317_172.68.243.13.jpg,Chaetodon adiergastos,fishbase,0.0,no,trusted_source,0.1228,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishBaseUser_1747224353_95.95.129.49.jpg,Chaetodon adiergastos,fishbase,0.0,no,trusted_source,0.0515,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishBaseUser_1753598392_219.73.75.40.jpg,Chaetodon adiergastos,fishbase,12.7,no,trusted_source,0.0035,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_iNaturalist_18099243.jpg,Chaetodon adiergastos,inaturalist,0.0,no,template_ok,0.1406,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_iNaturalist_19737434.jpg,Chaetodon adiergastos,inaturalist,-11.3,yes,template_flip,0.198,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_iNaturalist_264257791.jpg,Chaetodon adiergastos,inaturalist,9.8,no,template_ok,0.0253,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_iNaturalist_275485797.jpg,Chaetodon adiergastos,inaturalist,9.8,no,template_ok,0.1167,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_iNaturalist_312479934.jpg,Chaetodon adiergastos,inaturalist,0.0,no,template_ok,0.194,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_iNaturalist_341061286.jpg,Chaetodon adiergastos,inaturalist,-3.3,no,template_uncertain,0.0848,Chaetodon_adiergastos_Bishop_1979529705.jpg,yes
Chaetodon_adiergastos_iNaturalist_432980114.jpg,Chaetodon adiergastos,inaturalist,0.0,no,template_ok,0.0992,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_iNaturalist_468973634.jpg,Chaetodon adiergastos,inaturalist,0.0,no,template_ok,0.0326,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_iNaturalist_556364227.jpg,Chaetodon adiergastos,inaturalist,0.0,no,template_ok,0.0109,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishWise_000669F000009W000005.jpg,Chaetodon adiergastos,other,3.8,no,template_ok,0.1526,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishWise_000669F000009W000007.jpg,Chaetodon adiergastos,other,0.0,no,template_ok,0.0418,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishWise_000669F000009W000008.jpg,Chaetodon adiergastos,other,0.0,no,template_ok,0.1999,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishWise_000669F000009W000009.jpg,Chaetodon adiergastos,other,4.2,no,template_ok,0.2425,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishWise_000669F000009W000010.jpg,Chaetodon adiergastos,other,7.7,no,template_ok,0.1554,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishWise_000669F000009W000011.jpg,Chaetodon adiergastos,other,3.9,no,template_ok,0.182,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishWise_000669F000009W000012.jpg,Chaetodon adiergastos,other,2.7,no,template_ok,0.2099,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishWise_000669F000009W000013.jpg,Chaetodon adiergastos,other,4.6,no,template_ok,0.2491,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishWise_000669F000024W000001.jpg,Chaetodon adiergastos,other,2.2,no,template_uncertain,0.0877,Chaetodon_adiergastos_Bishop_1979529705.jpg,yes
Chaetodon_adiergastos_FishWise_000669F000024W000002.jpg,Chaetodon adiergastos,other,0.0,no,template_ok,0.212,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishWise_000669F000031W000004.jpg,Chaetodon adiergastos,other,9.6,no,template_ok,0.1046,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishWise_000669F000110W000003.jpg,Chaetodon adiergastos,other,-2.5,no,template_ok,0.2475,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishWise_000669F000387W000006.jpg,Chaetodon adiergastos,other,0.0,no,template_ok,0.1825,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishWise_000669F000387W000014.jpg,Chaetodon adiergastos,other,0.0,no,template_ok,0.2393,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_adiergastos_FishWise_000669F000492W000015.jpg,Chaetodon adiergastos,other,-11.0,no,template_ok,0.0365,Chaetodon_adiergastos_Bishop_1979529705.jpg,no
Chaetodon_andamanensis_FishPix_88987AF.jpg,Chaetodon andamanensis,fishpix,-17.8,no,trusted_source,0.1549,Chaetodon_andamanensis_Bishop_-322272266.jpg,no
Chaetodon_andamanensis_Bishop_-322272266.jpg,Chaetodon andamanensis,bishop,6.2,no,trusted_source,1.0,Chaetodon_andamanensis_Bishop_-322272266.jpg,no
Chaetodon_andamanensis_FishBase_Chand_j0.jpg,Chaetodon andamanensis,fishbase,2.7,no,trusted_source,0.1804,Chaetodon_andamanensis_Bishop_-322272266.jpg,no
Chaetodon_andamanensis_FishBase_Chand_u0.jpg,Chaetodon andamanensis,fishbase,0.0,no,trusted_source,0.1528,Chaetodon_andamanensis_Bishop_-322272266.jpg,no
Chaetodon_andamanensis_FishBase_Chand_u1.jpg,Chaetodon andamanensis,fishbase,-7.4,no,trusted_source,0.1268,Chaetodon_andamanensis_Bishop_-322272266.jpg,no
Chaetodon_andamanensis_FishBaseUser_1452839533_94.198.18.55.jpg,Chaetodon andamanensis,fishbase,0.0,no,trusted_source,0.2489,Chaetodon_andamanensis_Bishop_-322272266.jpg,no
Chaetodon_andamanensis_FishBaseUser_1739413117_172.71.124.122.jpg,Chaetodon andamanensis,fishbase,0.0,no,trusted_source,0.0014,Chaetodon_andamanensis_Bishop_-322272266.jpg,no
Chaetodon_andamanensis_FishBaseUser_1747224556_95.95.129.49.jpg,Chaetodon andamanensis,fishbase,-17.1,no,trusted_source,0.0916,Chaetodon_andamanensis_Bishop_-322272266.jpg,no
Chaetodon_andamanensis_iNaturalist_173829490.jpg,Chaetodon andamanensis,inaturalist,10.8,no,template_ok,0.0148,Chaetodon_andamanensis_Bishop_-322272266.jpg,no
Chaetodon_andamanensis_iNaturalist_177672904.jpg,Chaetodon andamanensis,inaturalist,0.0,no,template_uncertain,0.0848,Chaetodon_andamanensis_Bishop_-322272266.jpg,yes
Chaetodon_andamanensis_iNaturalist_2532907.jpg,Chaetodon andamanensis,inaturalist,0.0,no,template_ok,0.011,Chaetodon_andamanensis_Bishop_-322272266.jpg,no
Chaetodon_andamanensis_iNaturalist_309575002.jpg,Chaetodon andamanensis,inaturalist,-2.1,no,template_ok,0.0016,Chaetodon_andamanensis_Bishop_-322272266.jpg,no
Chaetodon_andamanensis_iNaturalist_436938868.jpg,Chaetodon andamanensis,inaturalist,6.7,no,template_ok,0.0118,Chaetodon_andamanensis_Bishop_-322272266.jpg,no
Chaetodon_andamanensis_iNaturalist_545241141.jpg,Chaetodon andamanensis,inaturalist,0.0,yes,template_flip,0.1502,Chaetodon_andamanensis_Bishop_-322272266.jpg,no
Chaetodon_andamanensis_iNaturalist_68351989.jpg,Chaetodon andamanensis,inaturalist,5.8,no,template_ok,0.0295,Chaetodon_andamanensis_Bishop_-322272266.jpg,no
Chaetodon_argentatus_FishPix_2068AF.jpg,Chaetodon argentatus,fishpix,5.5,no,trusted_source,0.0505,Chaetodon_argentatus_Bishop_1074668308.jpg,no
Chaetodon_argentatus_Bishop_1074668308.jpg,Chaetodon argentatus,bishop,7.0,no,trusted_source,1.0,Chaetodon_argentatus_Bishop_1074668308.jpg,no
Chaetodon_argentatus_FishBase_Charg_u0.jpg,Chaetodon argentatus,fishbase,7.9,no,trusted_source,0.0841,Chaetodon_argentatus_Bishop_1074668308.jpg,no
Chaetodon_argentatus_FishBase_Charg_u2.jpg,Chaetodon argentatus,fishbase,6.9,no,trusted_source,0.0931,Chaetodon_argentatus_Bishop_1074668308.jpg,no
Chaetodon_argentatus_FishBase_Charg_u3.jpg,Chaetodon argentatus,fishbase,15.7,no,trusted_source,0.1306,Chaetodon_argentatus_Bishop_1074668308.jpg,no
Chaetodon_argentatus_FishBase_Charg_ua.jpg,Chaetodon argentatus,fishbase,-3.6,no,trusted_source,0.0185,Chaetodon_argentatus_Bishop_1074668308.jpg,no
Chaetodon_argentatus_iNaturalist_263052559.jpg,Chaetodon argentatus,inaturalist,-4.4,yes,template_flip,0.2298,Chaetodon_argentatus_Bishop_1074668308.jpg,no
Chaetodon_argentatus_iNaturalist_263052573.jpg,Chaetodon argentatus,inaturalist,0.0,no,template_uncertain,0.0743,Chaetodon_argentatus_Bishop_1074668308.jpg,yes
Chaetodon_argentatus_iNaturalist_302749246.jpg,Chaetodon argentatus,inaturalist,5.4,no,template_uncertain,0.113,Chaetodon_argentatus_Bishop_1074668308.jpg,yes
Chaetodon_argentatus_iNaturalist_304051728.jpg,Chaetodon argentatus,inaturalist,0.0,no,template_uncertain,0.0836,Chaetodon_argentatus_Bishop_1074668308.jpg,yes
Chaetodon_argentatus_iNaturalist_331807669.jpg,Chaetodon argentatus,inaturalist,0.0,no,template_ok,0.1055,Chaetodon_argentatus_Bishop_1074668308.jpg,no
Chaetodon_argentatus_iNaturalist_576759039.jpg,Chaetodon argentatus,inaturalist,2.5,no,template_ok,0.0475,Chaetodon_argentatus_Bishop_1074668308.jpg,no
Chaetodon_argentatus_iNaturalist_59002230.jpg,Chaetodon argentatus,inaturalist,0.0,no,template_uncertain,0.1008,Chaetodon_argentatus_Bishop_1074668308.jpg,yes
Chaetodon_argentatus_iNaturalist_605150779.jpg,Chaetodon argentatus,inaturalist,-3.9,no,template_uncertain,0.0667,Chaetodon_argentatus_Bishop_1074668308.jpg,yes
Chaetodon_argentatus_iNaturalist_83513611.jpg,Chaetodon argentatus,inaturalist,0.0,no,template_ok,0.0505,Chaetodon_argentatus_Bishop_1074668308.jpg,no
Chaetodon_argentatus_iNaturalist_83513716.jpg,Chaetodon argentatus,inaturalist,0.0,no,template_ok,0.0058,Chaetodon_argentatus_Bishop_1074668308.jpg,no
Chaetodon_argentatus_FishWise_004409F000024W000002.jpg,Chaetodon argentatus,other,0.0,no,template_ok,0.0843,Chaetodon_argentatus_Bishop_1074668308.jpg,no
Chaetodon_argentatus_FishWise_004409F000024W000003.jpg,Chaetodon argentatus,other,6.9,no,template_ok,0.0938,Chaetodon_argentatus_Bishop_1074668308.jpg,no
Chaetodon_argentatus_FishWise_004409F000039W000001.jpg,Chaetodon argentatus,other,8.3,no,template_ok,0.084,Chaetodon_argentatus_Bishop_1074668308.jpg,no
Chaetodon_argentatus_FishWise_004409F006601W000005.jpg,Chaetodon argentatus,other,2.7,no,template_ok,0.0024,Chaetodon_argentatus_Bishop_1074668308.jpg,no
Chaetodon_argentatus_FishWise_004409F006601W000006.jpg,Chaetodon argentatus,other,0.0,no,template_ok,0.0608,Chaetodon_argentatus_Bishop_1074668308.jpg,no
Chaetodon_assarius_FishBase_Chass_u0.jpg,Chaetodon assarius,fishbase,4.9,no,trusted_source,1.0,Chaetodon_assarius_FishBase_Chass_u0.jpg,no
Chaetodon_assarius_iNaturalist_151182609.jpg,Chaetodon assarius,inaturalist,-8.9,no,template_ok,0.0162,Chaetodon_assarius_FishBase_Chass_u0.jpg,no
Chaetodon_assarius_iNaturalist_176862632.jpg,Chaetodon assarius,inaturalist,-16.9,no,template_uncertain,0.0709,Chaetodon_assarius_FishBase_Chass_u0.jpg,yes
Chaetodon_assarius_iNaturalist_258921023.jpg,Chaetodon assarius,inaturalist,-12.8,no,template_ok,0.0069,Chaetodon_assarius_FishBase_Chass_u0.jpg,no
Chaetodon_assarius_iNaturalist_291017904.jpg,Chaetodon assarius,inaturalist,0.0,no,template_ok,0.0021,Chaetodon_assarius_FishBase_Chass_u0.jpg,no
Chaetodon_assarius_iNaturalist_299428954.jpg,Chaetodon assarius,inaturalist,3.8,no,template_ok,0.0832,Chaetodon_assarius_FishBase_Chass_u0.jpg,no
Chaetodon_assarius_iNaturalist_310339741.jpg,Chaetodon assarius,inaturalist,0.0,no,template_ok,0.0239,Chaetodon_assarius_FishBase_Chass_u0.jpg,no
Chaetodon_assarius_iNaturalist_477274770.jpg,Chaetodon assarius,inaturalist,8.0,no,template_ok,0.035,Chaetodon_assarius_FishBase_Chass_u0.jpg,no
Chaetodon_assarius_iNaturalist_484163082.jpg,Chaetodon assarius,inaturalist,-19.1,no,template_ok,0.0413,Chaetodon_assarius_FishBase_Chass_u0.jpg,no
Chaetodon_assarius_iNaturalist_599485831.jpg,Chaetodon assarius,inaturalist,4.4,no,template_ok,0.2799,Chaetodon_assarius_FishBase_Chass_u0.jpg,no
Chaetodon_assarius_iNaturalist_6085742.jpg,Chaetodon assarius,inaturalist,0.0,no,template_ok,0.009,Chaetodon_assarius_FishBase_Chass_u0.jpg,no
Chaetodon_aureofasciatus_FishBase_Chaur_ui.jpg,Chaetodon aureofasciatus,fishbase,0.0,no,trusted_source,0.0047,Chaetodon_aureofasciatus_Bishop_1459626629.jpg,no
Chaetodon_aureofasciatus_Bishop_1459626629.jpg,Chaetodon aureofasciatus,bishop,2.6,no,trusted_source,1.0,Chaetodon_aureofasciatus_Bishop_1459626629.jpg,no
Chaetodon_aureofasciatus_FishBase_Chaur_u1.jpg,Chaetodon aureofasciatus,fishbase,2.6,no,trusted_source,0.0771,Chaetodon_aureofasciatus_Bishop_1459626629.jpg,no
Chaetodon_aureofasciatus_FishBase_Chaur_ut.jpg,Chaetodon aureofasciatus,fishbase,4.3,no,trusted_source,0.0262,Chaetodon_aureofasciatus_Bishop_1459626629.jpg,no
Chaetodon_aureofasciatus_FishBaseUser_1607952616_172.69.135.150.jpg,Chaetodon aureofasciatus,fishbase,-9.0,no,trusted_source,0.0704,Chaetodon_aureofasciatus_Bishop_1459626629.jpg,no
Chaetodon_aureofasciatus_FishBaseUser_1700898771_108.162.226.189.jpg,Chaetodon aureofasciatus,fishbase,6.8,no,trusted_source,0.0275,Chaetodon_aureofasciatus_Bishop_1459626629.jpg,no
Chaetodon_aureofasciatus_iNaturalist_175593141.jpg,Chaetodon aureofasciatus,inaturalist,-14.2,no,template_ok,0.0754,Chaetodon_aureofasciatus_Bishop_1459626629.jpg,no
Chaetodon_aureofasciatus_iNaturalist_204606708.jpg,Chaetodon aureofasciatus,inaturalist,0.0,no,template_ok,0.0051,Chaetodon_aureofasciatus_Bishop_1459626629.jpg,no
Chaetodon_aureofasciatus_iNaturalist_22549155.jpg,Chaetodon aureofasciatus,inaturalist,3.8,no,template_ok,0.0382,Chaetodon_aureofasciatus_Bishop_1459626629.jpg,no
Chaetodon_aureofasciatus_iNaturalist_341061346.jpg,Chaetodon aureofasciatus,inaturalist,0.0,no,template_uncertain,0.0508,Chaetodon_aureofasciatus_Bishop_1459626629.jpg,yes
Chaetodon_aureofasciatus_iNaturalist_481634544.jpg,Chaetodon aureofasciatus,inaturalist,-2.9,no,template_ok,0.0039,Chaetodon_aureofasciatus_Bishop_1459626629.jpg,no
Chaetodon_aureofasciatus_iNaturalist_524851900.jpg,Chaetodon aureofasciatus,inaturalist,-15.5,no,template_ok,0.0376,Chaetodon_aureofasciatus_Bishop_1459626629.jpg,no
Chaetodon_aureofasciatus_iNaturalist_592190693.jpg,Chaetodon aureofasciatus,inaturalist,0.0,no,template_ok,0.0044,Chaetodon_aureofasciatus_Bishop_1459626629.jpg,no
Chaetodon_aureofasciatus_iNaturalist_592372199.jpg,Chaetodon aureofasciatus,inaturalist,-6.4,no,template_ok,0.0332,Chaetodon_aureofasciatus_Bishop_1459626629.jpg,no
Chaetodon_aureofasciatus_iNaturalist_595413339.jpg,Chaetodon aureofasciatus,inaturalist,-2.1,no,template_ok,0.0205,Chaetodon_aureofasciatus_Bishop_1459626629.jpg,no
Chaetodon_aureofasciatus_iNaturalist_598689315.jpg,Chaetodon aureofasciatus,inaturalist,-5.4,no,template_ok,0.0497,Chaetodon_aureofasciatus_Bishop_1459626629.jpg,no
Chaetodon_aureofasciatus_FishWise_006046F000112W000003.jpg,Chaetodon aureofasciatus,other,0.0,no,template_ok,0.0202,Chaetodon_aureofasciatus_Bishop_1459626629.jpg,no
Chaetodon_auriga_FishPix_12061AF.jpg,Chaetodon auriga,fishpix,3.8,no,trusted_source,0.1396,Chaetodon_auriga_Bishop_415255648.jpg,no
Chaetodon_auriga_Bishop_-2122348146.jpg,Chaetodon auriga,bishop,0.0,no,trusted_source,0.0923,Chaetodon_auriga_Bishop_415255648.jpg,no
Chaetodon_auriga_Bishop_1449897185.jpg,Chaetodon auriga,bishop,16.8,no,trusted_source,0.0085,Chaetodon_auriga_Bishop_415255648.jpg,no
Chaetodon_auriga_Bishop_1547714619.jpg,Chaetodon auriga,bishop,5.5,no,trusted_source,0.1907,Chaetodon_auriga_Bishop_415255648.jpg,no
Chaetodon_auriga_Bishop_1988149751.jpg,Chaetodon auriga,bishop,5.8,no,trusted_source,0.2107,Chaetodon_auriga_Bishop_415255648.jpg,no
Chaetodon_auriga_Bishop_415255648.jpg,Chaetodon auriga,bishop,0.0,no,trusted_source,1.0,Chaetodon_auriga_Bishop_415255648.jpg,no
Chaetodon_auriga_Bishop_843681634.jpg,Chaetodon auriga,bishop,3.7,no,trusted_source,0.2798,Chaetodon_auriga_Bishop_415255648.jpg,no
Chaetodon_auriga_FishBase_Chaur_u0.jpg,Chaetodon auriga,fishbase,0.0,no,trusted_source,0.0283,Chaetodon_auriga_Bishop_415255648.jpg,no
Chaetodon_auriga_FishBase_Chaur_u3.jpg,Chaetodon auriga,fishbase,17.7,no,trusted_flagged,0.257,Chaetodon_auriga_Bishop_415255648.jpg,yes
Chaetodon_auriga_FishBase_Chaur_u4.jpg,Chaetodon auriga,fishbase,8.6,no,trusted_source,0.2287,Chaetodon_auriga_Bishop_415255648.jpg,no
Chaetodon_auriga_FishBase_Chaur_u5.jpg,Chaetodon auriga,fishbase,0.0,no,trusted_source,0.0388,Chaetodon_auriga_Bishop_415255648.jpg,no
Chaetodon_auriga_FishBase_Chaur_u6.jpg,Chaetodon auriga,fishbase,16.8,no,trusted_source,0.0084,Chaetodon_auriga_Bishop_415255648.jpg,no
Chaetodon_auriga_FishBase_Chaur_u7.jpg,Chaetodon auriga,fishbase,0.0,no,trusted_source,0.2866,Chaetodon_auriga_Bishop_415255648.jpg,no
Chaetodon_auriga_FishBase_Chaur_u8.jpg,Chaetodon auriga,fishbase,0.0,no,trusted_source,0.162,Chaetodon_auriga_Bishop_415255648.jpg,no
Chaetodon_auriga_FishBase_Chaur_u9.jpg,Chaetodon auriga,fishbase,5.6,no,trusted_source,0.1914,Chaetodon_auriga_Bishop_415255648.jpg,no
Chaetodon_auriga_FishBase_Chaur_ua.jpg,Chaetodon auriga,fishbase,4.1,no,trusted_source,0.2053,Chaetodon_auriga_Bishop_415255648.jpg,no
Chaetodon_auriga_FishBase_Chaur_ud.jpg,Chaetodon auriga,fishbase,11.0,no,trusted_source,0.0525,Chaetodon_auriga_Bishop_415255648.jpg,no
Chaetodon_auriga_FishBase_Chaur_ue.jpg,Chaetodon auriga,fishbase,8.3,no,trusted_source,0.1628,Chaetodon_auriga_Bishop_415255648.jpg,no
Chaetodon_auriga_FishBase_Chaur_ul.jpg,Chaetodon auriga,fishbase,0.0,no,trusted_source,0.034,Chaetodon_auriga_Bishop_415255648.jpg,no
Chaetodon_auriga_FishBase_Chaur_un.jpg,Chaetodon auriga,fishbase,15.7,no,trusted_source,0.0727,Chaetodon_auriga_Bishop_415255648.jpg,no
